id,name,disposition,period,duration,depth,prad,teq
50365310,TOI-1000.01,0,2.1713484,2.0172196,656.8860989,5.8181633,3127.2040524
88863718,TOI-1001.01,1,1.9316462,3.166,1286.0,11.2154,4045.0
124709665,TOI-1002.01,0,1.8675574,1.408,1500.0,23.7529,2037.0
106997505,TOI-1003.01,0,2.74323,3.167,383.41,,1631.0
238597883,TOI-1004.01,0,3.5730141,3.37,755.0,11.3113,4260.0
169904935,TOI-1005.01,0,4.5505945,2.654,3731.0,7.10841,1257.0
156115721,TOI-1006.01,0,2.5047918,4.3797563,2270.5402194,8.6950898,1649.8220699
65212867,TOI-1007.01,1,6.9989206,3.953,2840.0,14.7752,1282.0
440801822,TOI-1008.01,0,2.0483755,2.767,483.0,3.19621,
107782586,TOI-1009.01,1,1.9600277,2.0065257,1707.6272693,,1456.4246534
231663901,TOI-101.01,1,1.4303699,1.6165994,18960.7122944,13.1874503,1525.9048089
139853601,TOI-1010.01,0,0.6808702,2.4634563,1507.8006889,5.9115908,4382.0266062
114018671,TOI-1011.01,1,2.4704981,2.191,250.0,1.44656,1364.0
427508467,TOI-1012.01,1,0.884182,1.621,1890.0,24.8132,5098.0
97700520,TOI-1013.01,0,5.4255548,3.9637474,14939.6342222,,1037.2753045
96246348,TOI-1014.01,0,1.4095184,0.9484999,2841.5103258,,1625.6180218
155044736,TOI-1015.01,0,1.3730466,2.5708515,1301.5065338,42.1479417,1912.3318636
175310067,TOI-1016.01,0,12.6889415,7.9201001,3232.8527885,14.0608342,1158.1310368
182943944,TOI-1017.01,0,1.10422,2.37,14177.7,21.0448,3926.0
291555748,TOI-1018.01,0,4.95912,2.509,7440.0,22.9123,1419.0
341420329,TOI-1019.01,1,5.2341008,3.7078139,20796.9416293,24.2931408,1574.8381848
149603524,TOI-102.01,1,4.4119378,3.65,15062.0,15.4706,1408.0
140706664,TOI-1020.01,0,3.28892,3.793,10518.9,,3661.0
143994283,TOI-1021.01,0,1.90879,1.909,618.482,3.34688,1561.0
47384844,TOI-1022.01,1,3.09574,4.475,380.0,3.4262,3230.0
238374636,TOI-1023.01,0,1.3214483,3.435,2180.0,21.8839,3827.0
141482386,TOI-1024.01,0,18.0157,2.524,610.0,21.644,463.0
297967252,TOI-1025.01,1,9.6837921,2.4006056,4238.2399008,,1914.698926
388624270,TOI-1026.01,0,14.2628757,6.9350494,913.2067174,2.4765813,980.3628831
20318757,TOI-1027.01,1,3.2834565,1.537,1558.0,2.87648,992.0
20318757,TOI-1027.02,1,11.02875,2.715,1694.0,2.76586,548.0
20318757,TOI-1027.03,1,5.0113292,1.024,1210.0,2.52314,567.0
447283466,TOI-1028.01,0,1.01606,2.843,240.0,1.20704,2023.0
374908020,TOI-1029.01,0,36.22214,5.107,7170.0,,
336732616,TOI-103.01,1,3.547854,3.494333,10424.3718,14.581841,1504.858953
464296022,TOI-1030.01,0,12.1246519,4.612,7279.0,17.6729,1057.0
304021498,TOI-1031.01,0,5.652623,3.434,1250.0,8.94354,2011.0
146589986,TOI-1032.01,1,5.6643704,3.8087395,3491.8232968,14.7738943,2385.8536488
149601557,TOI-1033.01,0,29.0160175,5.345,1389.0,6.77406,
400595342,TOI-1034.01,0,3.6404389,2.5339234,476.3077321,3.7025342,2783.098027
361413119,TOI-1035.01,1,6.0744477,2.4954821,5982.5212406,30.9493217,1583.9398898
146172354,TOI-1036.01,1,3.7795212,2.952,2761.0,5.98375,1294.0
363260203,TOI-1037.01,0,1.2025238,1.991,390.0,6.31106,5952.0
90544017,TOI-1038.01,0,3.2235985,2.159,680.0,5.51341,
461867584,TOI-1039.01,1,4.420125,3.956,2466.0,,
231670397,TOI-104.01,1,4.0872956,5.586113,3572.1712499,13.6237732,1755.0767383
310483807,TOI-1040.01,0,2.55555,1.566,340.0,11.5901,2145.0
385624852,TOI-1041.01,0,8.30792,3.228,8350.0,43.1068,1924.0
360286627,TOI-1042.01,1,0.758082,1.8184632,583.93181,10.1273702,5499.7476332
90448944,TOI-1043.01,0,1.4415577,2.349,507.0,3.61078,3174.0
463402815,TOI-1044.01,1,1.0085089,1.642,3051.0,,
54044474,TOI-1045.01,0,3.7039994,4.277,7590.0,17.57,2149.0
309787037,TOI-1046.01,0,1.3042553,1.706,914.0,9.36472,3569.0
370745311,TOI-1047.01,0,0.62627,0.666,1880.0,5.72162,2101.0
384549882,TOI-1048.01,0,0.30412,0.748,1330.0,10.417,6413.0
16288184,TOI-1049.01,1,2.1805277,2.969175,16340.1353205,16.808853,1654.404068
144065872,TOI-105.01,1,2.1846669,2.86528,11708.0228549,13.7028527,1549.4409801
66818296,TOI-1050.01,1,3.7354838,4.142,17030.0,21.2315,1670.0
259863352,TOI-1051.01,1,21.701669,8.2676424,211.6567325,2.3751494,685.2
317060587,TOI-1052.01,1,9.139804,3.0912936,358.4157801,3.0629855,1006.9932829
112395568,TOI-1053.01,0,5.742625,2.860293,1105.760867,13.088532,
366989877,TOI-1054.01,1,15.5077855,4.565,513.0,2.43432,853.0
320004517,TOI-1055.01,1,17.4713078,4.4284819,1199.7541483,3.5766828,689.3568807
421894914,TOI-1056.01,1,5.3079507,3.2158594,391.3830934,3.0486928,1263.9861129
323132914,TOI-1057.01,1,51.1701501,6.6641048,851.4547808,2.9366826,466.7322968
31553893,TOI-1058.01,1,11.1296441,7.0473822,951.6169809,12.8402271,1518.2372485
380783252,TOI-1059.01,1,9.4496506,2.021,19750.0,17.0216,694.0
38846515,TOI-106.01,1,2.8493825,3.567,8049.0,16.3869,1864.0
101230735,TOI-1060.01,1,2.0685633,0.373,502.0,3.89739,619.0
253990973,TOI-1061.01,0,0.540933,1.674337,257.347459,2.28501,
299799658,TOI-1062.01,1,4.1150576,1.08,487.0,2.30057,826.0
406976746,TOI-1063.01,1,10.0665238,2.4023189,839.9044871,2.7272824,694.1792631
79748331,TOI-1064.01,1,6.4438657,1.9309449,1121.9512275,2.460344,712.2812841
79748331,TOI-1064.02,1,12.2265595,2.1904379,1206.3693293,2.6014766,575.3502049
7088246,TOI-1065.01,1,2.160344,1.828854,19357.992992,22.503541,
201604954,TOI-1066.01,1,4.606184,3.121643,13793.034867,12.962219,
201642601,TOI-1067.01,1,3.1316735,2.4579197,14915.6943722,9.4995191,890.5622134
6663331,TOI-1068.01,1,3.180362,2.111521,21192.463324,13.446487,
31858843,TOI-1069.01,1,2.9776446,2.962,13022.0,14.4339,1461.0
92352620,TOI-107.01,1,3.9502008,4.444,13914.0,20.5357,1570.0
31858844,TOI-1070.01,0,2.9776152,3.25697,43218.111683,26.88423,1386.5
120247528,TOI-1071.01,1,3.5544026,2.0550535,10164.8753396,13.200677,1214.9876435
140830390,TOI-1072.01,0,12.8379689,9.8464123,10539.0192794,25.4886382,1225.0
158297421,TOI-1073.01,1,3.9228016,1.8736007,31510.9004906,13.3368705,788.0973496
327301957,TOI-1074.01,1,13.9428705,3.7522756,1015.395543,2.4233421,587.1759148
351601843,TOI-1075.01,1,0.6047392,1.0403847,1027.6833479,1.8625587,1222.5973095
360742636,TOI-1076.01,1,2.5495611,2.6173308,14921.4021936,12.9171288,1337.8645148
369960846,TOI-1077.01,1,1.6062693,1.9561305,16725.3019333,12.6436029,1374.8018137
370133522,TOI-1078.01,1,0.5182425,0.8565249,831.8920424,1.3485121,1019.3295979
379240073,TOI-1079.01,1,3.1644075,2.0576293,5603.4635466,14.8814743,1747.9490013
289793076,TOI-108.01,1,3.0440541,2.5984575,22236.0165376,12.1086799,1075.3184542
161032923,TOI-1080.01,1,3.9652485,1.0112593,3680.7544436,1.2305102,386.6684768
253728991,TOI-1081.01,1,2.98278,3.109528,6136.231662,11.467011,
261108236,TOI-1082.01,1,16.3469053,3.5865698,2212.4257252,3.5059571,441.7489067
322270620,TOI-1083.01,1,12.9802953,2.5034417,2407.2608671,2.4241912,376.2093904
380589029,TOI-1084.01,1,1.3484961,2.4074261,18463.7636682,15.8824638,1839.6713042
381979901,TOI-1085.01,1,3.2541181,4.341,13620.0,14.9476,
468148930,TOI-1086.01,1,3.7178828,5.5277827,4864.8405125,14.6986197,1689.4116185
426077080,TOI-1087.01,0,9.30992,3.464,2220.0,14.2968,1067.0
343648136,TOI-1088.01,1,1.15395,2.236,1550.0,5.48364,2148.0
129319156,TOI-1089.01,0,4.73703,3.902,2410.0,25.7144,4243.0
29344935,TOI-109.01,1,2.76676,2.6872178,14947.4387827,12.2867389,1209.5741229
361034196,TOI-1090.01,0,2.19296,4.586,4933.74,22.7769,3722.0
193413306,TOI-1091.01,1,1.725841,3.674,2710.0,15.0024,4175.0
387079085,TOI-1092.01,0,1.1923,3.119,3730.0,30.666,3958.0
382331352,TOI-1093.01,0,11.47606,6.083,3050.0,,
136274063,TOI-1094.01,1,0.5971314,0.468,910.0,9.08382,1760.0
375223080,TOI-1095.01,1,1.4821386,2.1867078,2102.6568299,13.7339261,2962.2418039
375225453,TOI-1096.01,0,0.9209526,1.8602735,360.8801529,5.7349089,3430.7622437
360630575,TOI-1097.01,1,9.188506,2.492,460.0,2.16591,786.0
360630575,TOI-1097.02,1,13.9028391,2.1264429,647.2701039,2.6136848,756.6987586
383390264,TOI-1098.01,1,10.1826983,2.8275109,667.4752458,3.0538057,957.1991659
290348383,TOI-1099.01,1,6.441006,1.812,914.0,2.56374,853.0
281459670,TOI-110.01,1,3.1743504,2.751086,15457.3247576,14.9172256,1320.6518234
318608749,TOI-1100.01,0,20.0731588,3.8449215,1152.9645461,4.0506906,736.1368293
271581073,TOI-1101.01,0,2.66903,1.548,3110.0,9.36823,1268.0
311890977,TOI-1102.01,0,6.63371,2.122,1555.34,2.75375,610.0
351603103,TOI-1103.01,1,2.94308,4.073,4490.0,45.3525,1976.0
451599528,TOI-1104.01,0,341.2811281,6.303026,972.5797241,4.7531892,846.173434
274151135,TOI-1105.01,1,10.8680523,2.375,1553.0,2.90726,594.0
384513078,TOI-1106.01,1,11.1149,2.26,900.0,14.7645,603.0
394561119,TOI-1107.01,1,4.0782392,4.8475616,6046.6959687,13.898174,1617.8267296
295599256,TOI-1108.01,0,7.14386,1.467,11146.4,22.1531,
50309953,TOI-1109.01,0,7.04083,2.979,1580.0,8.46404,1505.0
355703913,TOI-111.01,1,2.1061569,1.4688934,12142.2238514,13.086872,1308.0417533
446549905,TOI-1110.01,0,2.4545635,2.321,4248.0,11.1276,1899.0
412014494,TOI-1111.01,0,11.4756978,0.808,8341.0,14.1098,512.0
369864738,TOI-1112.01,0,2.78186,2.456,490.0,4.92567,1680.0
290348382,TOI-1113.01,0,6.4410082,1.798,7076.0,4.59203,471.0
409934330,TOI-1114.01,1,2.4887726,2.632,4852.0,,1344.9531805
379286801,TOI-1115.01,1,4.45199,2.109,8483.38,15.8858,1571.0
304100538,TOI-1116.01,1,5.0100708,2.0644756,409.4812214,2.3107394,971.6657708
295541511,TOI-1117.01,1,2.2281625,2.015,630.0,2.56778,1434.0
90919952,TOI-1118.01,0,4.13812,3.911,5560.0,,1386.0
261369656,TOI-1119.01,1,10.95663,3.588,3830.0,23.9726,1389.0
388104525,TOI-112.01,1,2.4997996,2.865171,14621.2059647,13.8516093,1399.9894384
143257766,TOI-1120.01,0,1.66226,3.321,6030.0,13.3343,2561.0
24094603,TOI-1121.01,0,4.07611,2.062,1454.18,,
304774444,TOI-1122.01,0,3.6245513,3.042,1299.0,4.3503,
469782185,TOI-1123.01,1,1.20928,1.886,11883.8,15.1764,
128790976,TOI-1124.01,1,3.5187707,2.408,5634.0,14.0061,1863.0
80166433,TOI-1125.01,1,0.7724825,1.3744974,211.3168519,4.1624907,3996.2877922
405862830,TOI-1126.01,0,1.6268695,3.231,1502.0,2.36498,1850.0
269450900,TOI-1127.01,0,2.32439,4.453,2704.18,,4502.0
425721385,TOI-1128.01,0,13.5499,1.795,1180.0,6.24633,660.0
91576611,TOI-1129.01,0,4.43651,3.365,1520.0,19.9664,2653.0
97409519,TOI-113.01,1,3.372877,2.63426,17163.60419,14.201803,1270.187448
254113311,TOI-1130.01,1,8.34998,1.836,16680.0,11.1424,588.0
254113311,TOI-1130.02,1,4.0686405,1.8373729,2650.0950013,3.7548333,772.378302
198213332,TOI-1131.01,1,0.5860366,0.8098934,410.5241553,4.906408,3263.6721812
267489265,TOI-1132.01,0,1.5502952,2.938,411.0,3.34528,2839.0
69997672,TOI-1133.01,0,1.80709,3.297,450.0,4.86242,2569.0
122220263,TOI-1134.01,0,18.6922101,7.765,11126.0,18.1458,1141.0
154872375,TOI-1135.01,1,8.0277326,4.284,5705.0,9.06883,1106.0
142276270,TOI-1136.01,1,12.5187279,5.38,2320.0,5.58857,1393.0
142276270,TOI-1136.02,1,6.2586065,3.201,813.0,2.51593,1087.0
142276270,TOI-1136.03,1,26.3208756,4.414,800.0,2.71349,631.0
142276270,TOI-1136.04,1,18.795547,4.3425576,470.6731965,2.1597669,672.9826313
89389197,TOI-1137.01,1,1.3206356,1.6000996,1052.4255997,34.7561624,1982.7142102
110428269,TOI-1138.01,0,0.64971,2.076,620.0,6.23181,4731.0
202563254,TOI-1139.01,1,4.4780798,4.513,1054.0,11.3678,3715.0
25155310,TOI-114.01,1,3.2887898,3.4367717,7005.7247902,10.5135877,1338.8392647
320525204,TOI-1140.01,0,13.7431084,2.285,5688.0,12.05,844.0
159510109,TOI-1141.01,0,16.9487087,4.2887767,156467.5479643,45.2204505,758.5937679
284450803,TOI-1142.01,0,3.3686634,3.012,3288.0,42.2321,2775.0
160268701,TOI-1143.01,0,11.2071839,4.366,3276.0,17.4989,1487.0
28230919,TOI-1144.01,1,4.8878037,2.184,4279.0,5.29152,810.0
350995812,TOI-1145.01,0,2.97164,1.534,7350.0,,2076.0
21755546,TOI-1146.01,0,0.660179,1.6349369,473.0939303,6.1672487,5717.1532477
288391628,TOI-1147.01,0,10.9278415,2.468,2743.0,49.1695,1129.0
349827430,TOI-1148.01,1,5.5514888,4.335,9493.0,15.8043,1482.0
117789567,TOI-1149.01,1,2.3202418,2.3817612,5082.9417064,,3115.3801229
281541555,TOI-115.01,1,4.7423709,2.4988145,12650.8110411,10.5505922,970.6340996
16740101,TOI-1150.01,1,1.4810903,4.1588291,6788.5145388,20.3402421,3446.0210572
69679391,TOI-1151.01,1,3.4741012,3.317,15748.0,21.2912,2084.3330866
237184773,TOI-1152.01,1,6.5011911,5.5463587,4501.3454064,,976.5873888
154840461,TOI-1153.01,1,6.0360758,1.255,987.0,9.86763,1293.0
459970307,TOI-1154.01,1,21.745537,4.196,659.0,2.10208,642.0
161450762,TOI-1155.01,0,1.32003,3.175,552.468,,
117256577,TOI-1156.01,0,1.6865822,2.429,1770.0,,
147576037,TOI-1157.01,0,13.0727479,3.044,4080.0,35.7944,1074.0
379931600,TOI-1158.01,0,2.9258727,4.075,6720.0,24.4055,2066.0
48188920,TOI-1159.01,0,0.73774,0.636,524.852,5.28215,
238176110,TOI-116.01,1,2.7985802,2.3801043,16708.7151957,11.9514993,1089.1458169
89510024,TOI-1160.01,0,2.3664127,2.591,300.0,,
158324245,TOI-1161.01,1,1.7635881,3.092,6650.0,,2608.0
13419950,TOI-1162.01,1,7.3166682,3.255,3210.0,,1647.0
375542276,TOI-1163.01,1,3.0771612,2.6914319,4703.2844346,,1827.6445751
16102323,TOI-1164.01,0,3.2077145,2.708,9640.0,,
458478250,TOI-1165.01,1,2.2552845,2.05,20820.0,14.688,1348.0
138361973,TOI-1166.01,0,1.8824539,2.46,1391.0,8.29008,3091.0
232967666,TOI-1167.01,0,15.196,1.792,1970.0,4.96345,
41330864,TOI-1168.01,0,2.1358631,1.559,10325.0,23.6019,1745.0
302518439,TOI-1169.01,1,6.7075429,2.125,11920.0,17.4647,1079.0
322307342,TOI-117.01,1,3.5862962,3.3710943,5729.3246858,16.4747611,1658.3915202
294176967,TOI-1170.01,0,1.8296155,2.166,1406.0,29.3616,3751.0
101929303,TOI-1171.01,0,11.1876137,3.183,4924.0,31.8624,1499.0
1717732429,TOI-1172.01,0,7.8513949,6.835,22029.0,,
232967440,TOI-1173.01,1,7.0643978,2.424,8268.0,9.39131,890.0
154089169,TOI-1174.01,1,8.9534775,2.696,1136.0,2.35888,723.0
30329585,TOI-1175.01,0,7.5022708,2.605,1760.0,5.55812,940.0
230088370,TOI-1176.01,1,14.0077666,5.8727493,5924.8349672,12.4023108,1028.5320293
169177766,TOI-1177.01,0,1.692892,2.886,1418.0,11.2371,5800.0
359496368,TOI-1178.01,0,2.6652007,3.49,819.0,2.35964,2045.0
148914726,TOI-1179.01,1,1.2615323,1.039,2841.0,8.67407,1715.0
266980320,TOI-118.01,1,6.0344667,1.89,1800.0,4.44029,788.0
158002130,TOI-1180.01,1,9.6867516,2.512,1669.0,3.00336,707.0
229510866,TOI-1181.01,1,2.1031647,5.059,7142.0,16.7087,3037.0
341544930,TOI-1182.01,0,7.6416041,2.654,6025.0,27.538,1303.0
258777137,TOI-1183.01,0,5.9294088,2.933,10226.0,10.8101,
233087860,TOI-1184.01,1,5.7484439,1.76,1041.0,2.35215,820.0
83210867,TOI-1185.01,0,1.1967018,1.879,824.0,10.3239,3534.0
289539327,TOI-1186.01,0,11.2464616,7.391,7576.0,17.6677,1218.0
372757221,TOI-1187.01,1,2.5941968,0.861,907.0,4.47229,1159.0
15247229,TOI-1188.01,0,8.5112,3.486,4172.76,,
112026224,TOI-1189.01,1,3.9687994,1.07,1760.0,,
278683844,TOI-119.01,1,5.5411114,2.467,633.0,2.04482,1117.0
278683844,TOI-119.02,1,10.6917268,3.002,535.0,1.79811,710.0
287196418,TOI-1190.01,1,3.6950015,4.515,7655.0,14.1288,1904.0
237185205,TOI-1191.01,0,15.7335693,3.288,2540.0,24.3218,1219.0
158276040,TOI-1192.01,1,45.9403293,3.768,14807.0,28.3312,
89643259,TOI-1193.01,0,2.2219839,1.996,4394.0,15.4416,
147950620,TOI-1194.01,1,2.3106428,1.294,6911.0,8.76741,1052.0
24364065,TOI-1195.01,0,4.05135,2.4,1132.23,14.2359,
69068526,TOI-1196.01,1,5.5376617,2.517,5390.0,15.6557,1206.0
92677094,TOI-1197.01,1,4.5960377,4.744,5000.0,16.2166,1937.0
203189770,TOI-1198.01,1,3.612771,4.142,11794.0,19.3662,2344.0
99869022,TOI-1199.01,1,3.6714717,2.149,4340.0,10.678,1182.0
394137592,TOI-120.01,1,11.535076,8.555958,2389.90616,12.215808,
288185138,TOI-1200.01,0,0.8352406,1.043,2065.0,6.4875,2345.0
29960110,TOI-1201.01,1,2.4919771,1.4338141,2093.9594201,2.2187585,639.9817426
327017634,TOI-1202.01,0,,2.726775,878.134108,1.710706,448.0162269
23434737,TOI-1203.01,1,25.5195307,6.6877451,558.3758637,2.9641461,662.8890748
467666275,TOI-1204.01,1,1.3812115,2.7372191,117.7553083,2.2402361,2222.614552
287776397,TOI-1205.01,1,2.3922703,9.0053425,63.575141,3.5905923,2954.822621
308034948,TOI-1206.01,0,0.831542,1.985538,248.969585,1.881684,1999.3796659
364393429,TOI-1207.01,1,2.6282553,2.0930597,75.2858004,0.9817044,1418.1144376
273985865,TOI-1208.01,1,3.4239436,1.9601023,443.6391381,1.7581475,1056.3800546
273985865,TOI-1208.02,1,10.983042,3.7478987,725.1724567,2.5070075,716.2888325
273985865,TOI-1208.03,1,17.726449,3.4404719,747.7725499,2.261664,610.6445415
30037565,TOI-1209.01,1,40.7199388,4.2436925,355.619391,3.2352713,668.3063106
207081058,TOI-121.01,1,14.7741056,5.504,15041.0,15.3936,928.0
33878688,TOI-1210.01,0,79.3739596,5.392,1227.0,2.17454,368.0
50312495,TOI-1211.01,1,18.1663644,2.464,624.0,2.80447,562.0
389924075,TOI-1212.01,1,105.5850893,11.6068811,462.9116325,2.5033335,429.5758177
399144800,TOI-1213.01,0,27.2149622,3.7190483,4731.4046225,8.3475973,573.0537137
451606970,TOI-1214.01,1,19.1807264,3.9621084,544.5602695,2.4311768,611.0168649
453260209,TOI-1215.01,1,1.2124493,0.9984653,501.2911711,0.879419,1092.1250255
141527965,TOI-1216.01,1,4.5541831,7.8146963,187.8286128,0.8887417,694.0557871
248092710,TOI-1217.01,1,41.4856125,6.6899368,959.7522291,12.5121956,1035.0005398
294781547,TOI-1218.01,1,13.7738265,2.9992376,338.2166234,1.8971927,730.4597521
294981566,TOI-1219.01,1,1.9142544,3.256,248.0,2.04421,2462.0
231702397,TOI-122.01,1,5.0780325,1.2100353,5923.1283069,2.6347763,431.253644
319259194,TOI-1220.01,1,70.3607265,1.0325441,1353.9678246,8.2807306,685.259664
349095149,TOI-1221.01,1,91.6827832,9.7504857,713.2183569,3.239855,399.0780255
374997123,TOI-1222.01,1,10.1944993,2.2648785,317.3261147,2.7392825,994.4291411
382437043,TOI-1223.01,0,14.64319,2.5483426,242.7923919,3.41248,1134.2791474
299798795,TOI-1224.01,1,4.1782656,1.675904,2537.6781602,2.1023854,492.7241583
299798795,TOI-1224.02,1,17.9453645,3.0740072,5480.684864,3.3839124,303.1226876
150428703,TOI-1225.01,1,13.896396,3.5885605,748.5332881,2.4586343,686.1495861
150428703,TOI-1225.02,1,8.1213102,3.1040945,594.6443745,2.3157186,820.6868999
177115354,TOI-1226.01,1,3.9287851,1.8165271,485.9762569,2.329279,1123.4398689
360156606,TOI-1227.01,1,27.3613778,4.0586418,20690.6684294,6.4522449,243.7718547
300038935,TOI-1228.01,1,29.0497517,7.117,318.0,2.84674,1115.0
140760434,TOI-1229.01,1,31.8132264,11.2567164,11479.375547,21.6314984,672.8454841
290131778,TOI-123.01,1,3.3088922,6.114,4736.0,24.9862,3184.0
287156968,TOI-1230.01,1,25.0571312,7.5424225,533.486013,3.2396838,688.6094029
447061717,TOI-1231.01,1,24.2454967,3.3725583,6260.6703602,3.878568,122.2177444
364395234,TOI-1232.01,1,14.2545623,4.7250029,7899.6939555,10.7048234,785.7055082
260647166,TOI-1233.01,1,14.1758947,3.7543827,907.1324529,2.6231641,690.9961983
260647166,TOI-1233.02,1,19.5901578,4.002861,1182.6678641,3.0026428,620.3638839
260647166,TOI-1233.03,1,6.2036219,3.01098,548.9044399,2.056748,910.1452592
260647166,TOI-1233.04,1,3.79589,2.4602856,317.5272928,1.553135,1072.0653989
90504905,TOI-1234.01,0,2.2645386,3.8193701,15019.9420903,5.1936764,616.7174475
103633434,TOI-1235.01,1,3.4447015,1.912,796.0,2.00495,1086.0
120757718,TOI-1236.01,1,3.0300715,2.5466671,21794.6136956,12.7529892,1077.4145935
120960812,TOI-1237.01,1,12.72038,2.401,1070.0,4.96046,705.0
120960812,TOI-1237.02,1,6.238755,3.6178567,373.5681138,2.9728283,1255.4607699
153951307,TOI-1238.01,1,3.2947689,1.7483103,1324.0402774,2.5248559,700.5995436
153951307,TOI-1238.02,1,0.7645807,1.07057,394.9832006,1.2407226,1140.0845694
154716798,TOI-1239.01,1,12.6396982,3.3830702,3292.6812864,4.6025162,640.0266601
29831208,TOI-124.01,1,1.8428078,1.449,1950.0,21.2705,1785.0
158170594,TOI-1240.01,1,1.7208555,1.8346409,10014.2587401,13.4646314,1758.3994294
159107668,TOI-1241.01,1,4.7802597,1.4588658,1015.4550043,7.6126429,1654.2989516
198212955,TOI-1242.01,1,0.3814849,0.565,570.0,2.0605,1539.0
219698776,TOI-1243.01,1,4.6595169,0.9011821,1725.1706259,2.1961507,519.9004855
219850915,TOI-1244.01,1,6.4002807,2.1559875,1026.6018729,2.2730301,699.0536347
229781583,TOI-1245.01,1,4.8204512,1.756,1930.0,2.36747,572.0
230127302,TOI-1246.01,1,18.6548829,5.4431451,1495.4449473,4.3869878,585.8091542
230127302,TOI-1246.02,1,4.3074513,2.3379196,1094.8419495,3.2819879,954.8757629
230127302,TOI-1246.03,1,5.9041278,2.7678313,773.9266468,2.4489454,859.6105665
230127302,TOI-1246.04,1,37.9251983,3.5345219,1370.7888539,3.241643,462.4282696
232540264,TOI-1247.01,1,15.9234883,4.021,493.0,2.18203,735.0
232612416,TOI-1248.01,1,4.3601536,2.3408909,5592.2909183,6.9564258,961.6063113
232976128,TOI-1249.01,1,13.0791581,2.97,1143.0,3.25485,735.0
52368076,TOI-125.01,1,4.6517186,2.709,978.0,2.66889,1343.0
52368076,TOI-125.02,1,9.1549418,2.457,1101.0,2.62011,710.0
52368076,TOI-125.03,1,19.9815709,2.724,909.0,2.54717,562.0
52368076,TOI-125.04,1,,4.6235211,738.7670156,2.9700035,465.178087
233059608,TOI-1250.01,1,1.4415044,0.9274524,547.3172736,3.8345209,2198.3076824
233120979,TOI-1251.01,1,5.9630544,2.951,11000.0,10.0859,
233211762,TOI-1252.01,1,1.1219715,0.8226121,3997.6445916,3.9968417,1479.5361862
233684822,TOI-1253.01,0,4.6756655,1.914,738.0,4.03134,1085.0
236714379,TOI-1254.01,1,1.0180114,1.1353639,2618.9492168,6.5875997,1801.3210938
237222864,TOI-1255.01,1,10.288886,1.391,854.0,2.63881,483.0
274762761,TOI-1256.01,0,1.0332441,3.8017836,26111.5081972,4.087988,516.1833775
278348461,TOI-1257.01,1,5.4526479,3.401,7750.0,14.5502,1271.0
288132261,TOI-1258.01,1,10.2613397,4.855,726.0,3.60391,1152.0
288735205,TOI-1259.01,1,3.4779776,2.5103489,27021.6932424,12.5541925,897.2038496
70440470,TOI-126.01,1,3.0354017,2.8809533,16196.2158157,14.1334903,1324.2404714
355867695,TOI-1260.01,1,3.1274634,1.9812695,1331.83693,2.5802896,813.0378617
355867695,TOI-1260.02,1,7.4931613,1.9339295,1650.6470497,2.7733674,607.6028794
355867695,TOI-1260.03,1,49.825166,3.8714976,2059.4069037,3.8319135,323.1161011
356311210,TOI-1261.01,1,18.0574016,3.592177,1198.0572128,3.8092663,704.2235859
365938305,TOI-1262.01,1,20.8774413,3.562,771.0,2.16145,572.0
406672232,TOI-1263.01,1,1.0214555,1.252,319.0,1.46266,1449.0
416195870,TOI-1264.01,1,2.7441672,1.418,5650.0,7.84317,1009.0
424865156,TOI-1265.01,1,2.2047452,3.996,6872.0,17.9781,2634.0
467179528,TOI-1266.01,1,10.8948421,2.0719394,3168.3853584,2.4691414,390.8242112
467179528,TOI-1266.02,1,18.8016111,1.9093524,1686.7881033,1.9112282,325.8292621
158561566,TOI-1267.01,1,6.7900981,6.0786576,2158.1733568,9.7548481,1192.2564672
142394656,TOI-1268.01,1,8.157721,3.788,10273.0,9.31888,860.0
198241702,TOI-1269.01,1,4.2529641,2.5733867,758.584999,2.3483383,994.5309519
198241702,TOI-1269.02,1,9.2378703,2.535,660.0,2.22995,757.0
234523599,TOI-127.01,1,3.7955178,2.0198135,52278.9940979,10.3261619,525.9431131
237200747,TOI-1270.01,0,14.3034613,3.135,48840.0,18.4949,551.0
286923464,TOI-1271.01,1,6.1349783,5.661,3860.0,13.1383,1509.0
417948359,TOI-1272.01,1,3.3159772,1.494,2770.0,4.5947,923.0
445859771,TOI-1273.01,1,4.6313014,1.435,4860.0,9.34848,1078.0
459969957,TOI-1274.01,1,19.3203478,4.215,13910.0,9.38964,534.0
13499636,TOI-1275.01,1,11.3246821,5.9704136,1937.5829721,4.2917226,707.3693882
43064903,TOI-1276.01,1,6.261169,2.0369188,4005.022808,1.3468319,414.5815396
153949511,TOI-1277.01,1,,4.6,1405.9675071,3.2287724,661.2039892
153949511,TOI-1277.02,1,14.8559691,3.711,1127.0,2.72638,788.0
163539739,TOI-1278.01,1,14.4751062,1.6182484,9618.5798534,8.6976173,407.866275
224297258,TOI-1279.01,1,9.6141636,3.4271882,933.6532689,3.2264735,749.8978043
391949880,TOI-128.01,1,4.9404714,1.954,455.0,2.3216,1178.0
230017324,TOI-1280.01,1,9.6926392,3.0182304,1838.2370548,3.289074,626.5734732
232971294,TOI-1281.01,1,6.390888,3.766,435.0,2.47201,1227.0
